"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Afternoon workout 💪","Jan 13, 2024, 5:51 PM","Jan 13, 2024, 6:34 PM","","Standing Calf Raise (Machine)",,"",0,"failure",100,10,,,
"Afternoon workout 💪","Jan 13, 2024, 5:51 PM","Jan 13, 2024, 6:34 PM","","Standing Calf Raise (Machine)",,"",1,"failure",90,7,,,
"Afternoon workout 💪","Jan 13, 2024, 5:51 PM","Jan 13, 2024, 6:34 PM","","Leg Extension (Machine)",,"",0,"failure",110,12,,,
"Afternoon workout 💪","Jan 13, 2024, 5:51 PM","Jan 13, 2024, 6:34 PM","","Leg Extension (Machine)",,"",1,"failure",125,9,,,
"Afternoon workout 💪","Jan 13, 2024, 5:51 PM","Jan 13, 2024, 6:34 PM","","Leg Extension (Machine)",,"",2,"failure",120,9,,,
"Afternoon workout 💪","Jan 13, 2024, 5:51 PM","Jan 13, 2024, 6:34 PM","","Leg Extension (Machine)",,"",3,"failure",110,8,,,
"Afternoon workout 💪","Jan 13, 2024, 5:51 PM","Jan 13, 2024, 6:34 PM","","Calf Press (Machine)",,"",0,"failure",270,12,,,
"Afternoon workout 💪","Jan 13, 2024, 5:51 PM","Jan 13, 2024, 6:34 PM","","Calf Press (Machine)",,"",1,"failure",290,6,,,
"Afternoon workout 💪","Jan 13, 2024, 5:51 PM","Jan 13, 2024, 6:34 PM","","Leg Press (Machine)",,"",0,"failure",270,12,,,
"Afternoon workout 💪","Jan 13, 2024, 5:51 PM","Jan 13, 2024, 6:34 PM","","Leg Press (Machine)",,"",1,"failure",290,7,,,
"Afternoon workout 💪","Jan 13, 2024, 5:51 PM","Jan 13, 2024, 6:34 PM","","Hip Abduction (Machine)",,"",0,"failure",110,4,,,
"Afternoon workout 💪","Jan 13, 2024, 5:51 PM","Jan 13, 2024, 6:34 PM","","Hip Abduction (Machine)",,"",1,"failure",100,6,,,
"Afternoon workout 💪","Jan 13, 2024, 5:51 PM","Jan 13, 2024, 6:34 PM","","Hip Abduction (Machine)",,"",2,"failure",90,16,,,
"Afternoon workout 💪","Jan 13, 2024, 5:51 PM","Jan 13, 2024, 6:34 PM","","Hip Adduction (Machine)",,"",0,"failure",120,5,,,
"Afternoon workout 💪","Jan 13, 2024, 5:51 PM","Jan 13, 2024, 6:34 PM","","Hip Adduction (Machine)",,"",1,"failure",100,11,,,
"Afternoon workout 💪","Jan 13, 2024, 5:51 PM","Jan 13, 2024, 6:34 PM","","Hip Adduction (Machine)",,"",2,"failure",110,4,,,
"Afternoon workout 💪","Jan 13, 2024, 5:51 PM","Jan 13, 2024, 6:34 PM","","Hip Adduction (Machine)",,"",3,"failure",100,9,,,
"Morning workout ☀️","Jan 12, 2024, 7:43 AM","Jan 12, 2024, 8:19 AM","","Seated Cable Row - V Grip (Cable)",,"",0,"failure",77,12,,,
"Morning workout ☀️","Jan 12, 2024, 7:43 AM","Jan 12, 2024, 8:19 AM","","Seated Cable Row - V Grip (Cable)",,"",1,"failure",88,8,,,
"Morning workout ☀️","Jan 12, 2024, 7:43 AM","Jan 12, 2024, 8:19 AM","","Rear Delt Reverse Fly (Machine)",,"",0,"failure",75,8,,,
"Morning workout ☀️","Jan 12, 2024, 7:43 AM","Jan 12, 2024, 8:19 AM","","Rear Delt Reverse Fly (Machine)",,"",1,"failure",70,6,,,
"Morning workout ☀️","Jan 12, 2024, 7:43 AM","Jan 12, 2024, 8:19 AM","","Rear Delt Reverse Fly (Machine)",,"",2,"failure",65,7,,,
"Morning workout ☀️","Jan 12, 2024, 7:43 AM","Jan 12, 2024, 8:19 AM","","Seated Shoulder Press (Machine)",,"",0,"failure",70,8,,,
"Morning workout ☀️","Jan 12, 2024, 7:43 AM","Jan 12, 2024, 8:19 AM","","Seated Shoulder Press (Machine)",,"",1,"failure",65,6,,,
"Morning workout ☀️","Jan 12, 2024, 7:43 AM","Jan 12, 2024, 8:19 AM","","Deltoid Raise",,"",0,"warmup",60,10,,,
"Morning workout ☀️","Jan 12, 2024, 7:43 AM","Jan 12, 2024, 8:19 AM","","Deltoid Raise",,"",1,"failure",55,11,,,
"Morning workout ☀️","Jan 12, 2024, 7:43 AM","Jan 12, 2024, 8:19 AM","","Deltoid Raise",,"",2,"failure",50,8,,,
"Morning workout ☀️","Jan 12, 2024, 7:43 AM","Jan 12, 2024, 8:19 AM","","Shoulder Press (Dumbbell)",,"",0,"failure",22.5,11,,,
"Morning workout ☀️","Jan 12, 2024, 7:43 AM","Jan 12, 2024, 8:19 AM","","Shoulder Press (Dumbbell)",,"",1,"failure",20,14,,,
"Morning workout ☀️","Jan 12, 2024, 7:43 AM","Jan 12, 2024, 8:19 AM","","Arnold Press (Dumbbell)",,"",0,"failure",22.5,7,,,
"Morning workout ☀️","Jan 12, 2024, 7:43 AM","Jan 12, 2024, 8:19 AM","","Arnold Press (Dumbbell)",,"",1,"failure",20,8,,,
"Afternoon workout 💪","Jan 8, 2024, 5:34 PM","Jan 8, 2024, 6:20 PM","","Decline Bench Press (Machine)",,"",0,"failure",80,10,,,
"Afternoon workout 💪","Jan 8, 2024, 5:34 PM","Jan 8, 2024, 6:20 PM","","Decline Bench Press (Machine)",,"",1,"failure",85,9,,,
"Afternoon workout 💪","Jan 8, 2024, 5:34 PM","Jan 8, 2024, 6:20 PM","","Decline Bench Press (Machine)",,"",2,"failure",80,8,,,
"Afternoon workout 💪","Jan 8, 2024, 5:34 PM","Jan 8, 2024, 6:20 PM","","Preacher Curl (Machine)",,"",0,"failure",50,8,,,
"Afternoon workout 💪","Jan 8, 2024, 5:34 PM","Jan 8, 2024, 6:20 PM","","Preacher Curl (Machine)",,"",1,"failure",50,6,,,
"Afternoon workout 💪","Jan 8, 2024, 5:34 PM","Jan 8, 2024, 6:20 PM","","Preacher Curl (Machine)",,"",2,"failure",45,6,,,
"Afternoon workout 💪","Jan 8, 2024, 5:34 PM","Jan 8, 2024, 6:20 PM","","Triceps Pushdown",,"",0,"failure",49.5,7,,,
"Afternoon workout 💪","Jan 8, 2024, 5:34 PM","Jan 8, 2024, 6:20 PM","","Triceps Pushdown",,"",1,"failure",44,10,,,
"Afternoon workout 💪","Jan 8, 2024, 5:34 PM","Jan 8, 2024, 6:20 PM","","Triceps Pushdown",,"",2,"failure",44,6,,,
"Afternoon workout 💪","Jan 8, 2024, 5:34 PM","Jan 8, 2024, 6:20 PM","","Bench Press (Dumbbell)",,"",0,"warmup",25,10,,,
"Afternoon workout 💪","Jan 8, 2024, 5:34 PM","Jan 8, 2024, 6:20 PM","","Bench Press (Dumbbell)",,"",1,"failure",27.5,7,,,
"Afternoon workout 💪","Jan 8, 2024, 5:34 PM","Jan 8, 2024, 6:20 PM","","Hex Press (Dumbbell)",,"",0,"failure",27.5,10,,,
"Afternoon workout 💪","Jan 8, 2024, 5:34 PM","Jan 8, 2024, 6:20 PM","","Hex Press (Dumbbell)",,"",1,"failure",25,5,,,
"Afternoon workout 💪","Jan 8, 2024, 5:34 PM","Jan 8, 2024, 6:20 PM","","Butterfly (Pec Deck)",,"",0,"failure",80,9,,,
"Afternoon workout 💪","Jan 8, 2024, 5:34 PM","Jan 8, 2024, 6:20 PM","","Butterfly (Pec Deck)",,"",1,"failure",80,6,,,
"Afternoon workout 💪","Jan 8, 2024, 5:34 PM","Jan 8, 2024, 6:20 PM","","Butterfly (Pec Deck)",,"",2,"failure",70,5,,,
"Afternoon workout 💪","Jan 8, 2024, 5:34 PM","Jan 8, 2024, 6:20 PM","","Butterfly (Pec Deck)",,"",3,"failure",70,2,,,
"Afternoon workout 💪","Jan 7, 2024, 6:09 PM","Jan 7, 2024, 6:48 PM","","Deltoid Raise",,"",0,"failure",60,12,,,
"Afternoon workout 💪","Jan 7, 2024, 6:09 PM","Jan 7, 2024, 6:48 PM","","Deltoid Raise",,"",1,"failure",55,11,,,
"Afternoon workout 💪","Jan 7, 2024, 6:09 PM","Jan 7, 2024, 6:48 PM","","Lat Pulldown (Machine)",,"",0,"failure",110,11,,,
"Afternoon workout 💪","Jan 7, 2024, 6:09 PM","Jan 7, 2024, 6:48 PM","","Lat Pulldown (Machine)",,"",1,"failure",110,8,,,
"Afternoon workout 💪","Jan 7, 2024, 6:09 PM","Jan 7, 2024, 6:48 PM","","Lat Pulldown (Machine)",,"",2,"failure",100,8,,,
"Afternoon workout 💪","Jan 7, 2024, 6:09 PM","Jan 7, 2024, 6:48 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"failure",75,7,,,
"Afternoon workout 💪","Jan 7, 2024, 6:09 PM","Jan 7, 2024, 6:48 PM","","Rear Delt Reverse Fly (Machine)",,"",1,"failure",70,7,,,
"Afternoon workout 💪","Jan 7, 2024, 6:09 PM","Jan 7, 2024, 6:48 PM","","Rear Delt Reverse Fly (Machine)",,"",2,"failure",65,5,,,
"Afternoon workout 💪","Jan 7, 2024, 6:09 PM","Jan 7, 2024, 6:48 PM","","Seated Shoulder Press (Machine)",,"",0,"failure",70,9,,,
"Afternoon workout 💪","Jan 7, 2024, 6:09 PM","Jan 7, 2024, 6:48 PM","","Seated Shoulder Press (Machine)",,"",1,"failure",65,8,,,
"Afternoon workout 💪","Jan 7, 2024, 6:09 PM","Jan 7, 2024, 6:48 PM","","Seated Shoulder Press (Machine)",,"",2,"failure",60,7,,,
"Afternoon workout 💪","Jan 7, 2024, 6:09 PM","Jan 7, 2024, 6:48 PM","","Shoulder Press (Dumbbell)",,"",0,"failure",17.5,15,,,
"Afternoon workout 💪","Jan 7, 2024, 6:09 PM","Jan 7, 2024, 6:48 PM","","Shoulder Press (Dumbbell)",,"",1,"failure",17.5,11,,,
"Afternoon workout 💪","Jan 7, 2024, 6:09 PM","Jan 7, 2024, 6:48 PM","","Lat Pulldown (Cable)",,"",0,"failure",99,11,,,
"Afternoon workout 💪","Jan 7, 2024, 6:09 PM","Jan 7, 2024, 6:48 PM","","Lat Pulldown (Cable)",,"",1,"failure",99,8,,,
"Afternoon workout 💪","Jan 7, 2024, 6:09 PM","Jan 7, 2024, 6:48 PM","","Reverse Grip Lat Pulldown (Cable)",,"",0,"failure",93,7,,,
"Afternoon workout 💪","Jan 7, 2024, 6:09 PM","Jan 7, 2024, 6:48 PM","","Reverse Grip Lat Pulldown (Cable)",,"",1,"failure",88,8,,,
"Evening workout 🏋️","Jan 5, 2024, 7:42 PM","Jan 5, 2024, 8:31 PM","","Seated Triceps Press",,"",0,"failure",40,9,,,
"Evening workout 🏋️","Jan 5, 2024, 7:42 PM","Jan 5, 2024, 8:31 PM","","Seated Triceps Press",,"",1,"failure",35,10,,,
"Evening workout 🏋️","Jan 5, 2024, 7:42 PM","Jan 5, 2024, 8:31 PM","","Preacher Curl (Machine)",,"",0,"failure",45,11,,,
"Evening workout 🏋️","Jan 5, 2024, 7:42 PM","Jan 5, 2024, 8:31 PM","","Preacher Curl (Machine)",,"",1,"failure",40,8,,,
"Evening workout 🏋️","Jan 5, 2024, 7:42 PM","Jan 5, 2024, 8:31 PM","","Preacher Curl (Machine)",,"",2,"failure",40,8,,,
"Evening workout 🏋️","Jan 5, 2024, 7:42 PM","Jan 5, 2024, 8:31 PM","","Bicep Curl (Machine)",,"",0,"failure",70,8,,,
"Evening workout 🏋️","Jan 5, 2024, 7:42 PM","Jan 5, 2024, 8:31 PM","","Bicep Curl (Machine)",,"",1,"failure",65,12,,,
"Evening workout 🏋️","Jan 5, 2024, 7:42 PM","Jan 5, 2024, 8:31 PM","","Bicep Curl (Machine)",,"",2,"failure",60,7,,,
"Evening workout 🏋️","Jan 5, 2024, 7:42 PM","Jan 5, 2024, 8:31 PM","","Butterfly (Pec Deck)",,"",0,"failure",70,10,,,
"Evening workout 🏋️","Jan 5, 2024, 7:42 PM","Jan 5, 2024, 8:31 PM","","Butterfly (Pec Deck)",,"",1,"failure",70,10,,,
"Evening workout 🏋️","Jan 5, 2024, 7:42 PM","Jan 5, 2024, 8:31 PM","","Decline Bench Press (Machine)",,"",0,"failure",70,6,,,
"Evening workout 🏋️","Jan 5, 2024, 7:42 PM","Jan 5, 2024, 8:31 PM","","Decline Bench Press (Machine)",,"",1,"failure",65,6,,,
"Evening workout 🏋️","Jan 5, 2024, 7:42 PM","Jan 5, 2024, 8:31 PM","","Decline Bench Press (Machine)",,"",2,"failure",60,8,,,
"Evening workout 🏋️","Jan 5, 2024, 7:42 PM","Jan 5, 2024, 8:31 PM","","Hammer Curl (Dumbbell)",,"",0,"failure",17.5,16,,,
"Evening workout 🏋️","Jan 5, 2024, 7:42 PM","Jan 5, 2024, 8:31 PM","","Hammer Curl (Dumbbell)",,"",1,"failure",17.5,12,,,
"Evening workout 🏋️","Jan 5, 2024, 7:42 PM","Jan 5, 2024, 8:31 PM","","Zottman Curl (Dumbbell)",,"",0,"failure",17.5,9,,,
"Evening workout 🏋️","Jan 5, 2024, 7:42 PM","Jan 5, 2024, 8:31 PM","","Zottman Curl (Dumbbell)",,"",1,"failure",17.5,10,,,
"Evening workout 🏋️","Jan 5, 2024, 7:42 PM","Jan 5, 2024, 8:31 PM","","Triceps Pushdown",,"",0,"failure",49,15,,,
"Evening workout 🏋️","Jan 5, 2024, 7:42 PM","Jan 5, 2024, 8:31 PM","","Triceps Pushdown",,"",1,"failure",55,5,,,
"Evening workout 🏋️","Jan 5, 2024, 7:42 PM","Jan 5, 2024, 8:31 PM","","Triceps Pushdown",,"",2,"failure",49,7,,,
"Morning workout ☀️","Jan 1, 2024, 10:44 AM","Jan 1, 2024, 11:29 AM","","Leg Press (Machine)",,"",0,"failure",180,12,,,
"Morning workout ☀️","Jan 1, 2024, 10:44 AM","Jan 1, 2024, 11:29 AM","","Leg Press (Machine)",,"",1,"failure",230,10,,,
"Morning workout ☀️","Jan 1, 2024, 10:44 AM","Jan 1, 2024, 11:29 AM","","Leg Press (Machine)",,"",2,"failure",180,10,,,
"Morning workout ☀️","Jan 1, 2024, 10:44 AM","Jan 1, 2024, 11:29 AM","","Calf Press (Machine)",,"",0,"failure",180,10,,,
"Morning workout ☀️","Jan 1, 2024, 10:44 AM","Jan 1, 2024, 11:29 AM","","Calf Press (Machine)",,"",1,"failure",230,8,,,
"Morning workout ☀️","Jan 1, 2024, 10:44 AM","Jan 1, 2024, 11:29 AM","","Leg Extension (Machine)",,"",0,"failure",110,11,,,
"Morning workout ☀️","Jan 1, 2024, 10:44 AM","Jan 1, 2024, 11:29 AM","","Leg Extension (Machine)",,"",1,"failure",120,8,,,
"Morning workout ☀️","Jan 1, 2024, 10:44 AM","Jan 1, 2024, 11:29 AM","","Leg Extension (Machine)",,"",2,"failure",110,7,,,
"Morning workout ☀️","Jan 1, 2024, 10:44 AM","Jan 1, 2024, 11:29 AM","","Hip Abduction (Machine)",,"",0,"failure",100,15,,,
"Morning workout ☀️","Jan 1, 2024, 10:44 AM","Jan 1, 2024, 11:29 AM","","Hip Abduction (Machine)",,"",1,"failure",110,11,,,
"Morning workout ☀️","Jan 1, 2024, 10:44 AM","Jan 1, 2024, 11:29 AM","","Standing Calf Raise (Machine)",,"",0,"failure",100,8,,,
"Morning workout ☀️","Jan 1, 2024, 10:44 AM","Jan 1, 2024, 11:29 AM","","Standing Calf Raise (Machine)",,"",1,"failure",90,8,,,
"Morning workout ☀️","Jan 1, 2024, 10:44 AM","Jan 1, 2024, 11:29 AM","","Lying Leg Curl (Machine)",,"",0,"failure",80,9,,,
"Morning workout ☀️","Jan 1, 2024, 10:44 AM","Jan 1, 2024, 11:29 AM","","Lying Leg Curl (Machine)",,"",1,"failure",75,6,,,
"Morning workout ☀️","Jan 1, 2024, 10:44 AM","Jan 1, 2024, 11:29 AM","","Lying Leg Curl (Machine)",,"",2,"failure",70,5,,,
"Evening workout 🏋️","Dec 30, 2023, 6:37 PM","Dec 30, 2023, 7:13 PM","","Deltoid Raise",,"",0,"failure",55,15,,,
"Evening workout 🏋️","Dec 30, 2023, 6:37 PM","Dec 30, 2023, 7:13 PM","","Deltoid Raise",,"",1,"failure",60,9,,,
